epoch,train_loss,train_acc,val_acc,val_loss
1,0.18679753507605942,0.9223834342865193,0.8047,1.0938
2,0.0034851991715188976,0.9997182701788985,1.0,0.0006
3,0.001057987295694039,0.9998591350894492,1.0,0.0001
4,0.03686679689141348,0.9915481053669531,0.9417,0.1588
5,0.005096753509572202,0.9984504859839414,0.9882,0.0587
6,0.012666979448735256,0.9971827017889844,0.9992,0.0028
7,0.0012121353658617862,0.9997182701788985,1.0,0.0001
8,0.002174359430903158,0.9995774052683477,1.0,0.0003
9,0.0005579389391866058,0.9998591350894492,1.0,0.0
10,0.00015435287427978877,1.0,1.0,0.0
11,0.00023672766008106424,1.0,1.0,0.0001
12,0.00030044208116491446,1.0,1.0,0.0
13,6.375732893816713e-05,1.0,1.0,0.0
14,6.130395745364528e-05,1.0,1.0,0.0
15,3.864330098100488e-05,1.0,1.0,0.0
16,5.243875209251633e-05,1.0,1.0,0.0
17,0.0001410145019598915,1.0,1.0,0.0001
18,3.462889877812373e-05,1.0,1.0,0.0
19,2.074071912803879e-05,1.0,1.0,0.0
20,0.015983019137306136,0.9953514579518242,0.8694,0.5359
21,0.01530120165747106,0.9959149175940273,1.0,0.0002
22,0.006744284717388927,0.9976052965206367,0.9966,0.0066
23,0.0038625345354836344,0.9988730807155938,1.0,0.0008
24,0.0004161522762584754,0.9998591350894492,1.0,0.0
25,0.0004822115704801921,0.9998591350894492,1.0,0.0
26,0.0045167505095876515,0.9985913508944921,0.997,0.0087
27,0.0010358421556385692,0.9995774052683477,1.0,0.0001
28,0.00084742906620384,0.9995774052683477,1.0,0.0
29,0.0004767151008594214,0.9997182701788985,1.0,0.0
30,5.020766566914904e-05,1.0,1.0,0.0
31,4.992146081046064e-05,1.0,1.0,0.0
32,1.5411889500524566e-05,1.0,1.0,0.0
33,0.0009799643556250418,0.9994365403577968,0.9987,0.0047
34,0.0005627304214547702,0.9998591350894492,1.0,0.0
35,4.162229751269465e-05,1.0,1.0,0.0
36,4.6579970628181354e-05,1.0,1.0,0.0
37,0.0006945246870591673,0.9998591350894492,1.0,0.0
38,7.534679344778896e-05,1.0,1.0,0.0
39,0.0001118321663752973,1.0,1.0,0.0002
40,6.770473734934303e-05,1.0,1.0,0.0
41,3.123279111490066e-05,1.0,1.0,0.0
42,0.00010866398507756038,1.0,1.0,0.0
43,0.0033221578370299233,0.9988730807155938,1.0,0.0
44,0.00017703656337122496,1.0,1.0,0.0
45,4.181265026047922e-05,1.0,1.0,0.0
46,8.691091872160607e-05,1.0,1.0,0.0
47,3.0130421275648698e-05,1.0,1.0,0.0
48,2.1719895757220328e-05,1.0,1.0,0.0
49,6.515248095896101e-05,1.0,1.0,0.0
50,7.836066119313024e-05,1.0,1.0,0.0
