epoch,train_loss,train_acc,val_acc,val_loss
1,0.20226045749361463,0.9209636517328825,0.7917,0.9429
2,0.013442843168119488,0.9966187658495351,0.9975,0.0073
3,0.0025555375944030525,0.9994364609749226,0.9911,0.0208
4,0.005785429470763807,0.9981684981684982,0.9594,0.1604
5,0.004281573155283441,0.9990138067061144,0.9996,0.0015
6,0.0023405277607167364,0.9992955762186532,1.0,0.0
7,0.0019652331038626657,0.9994364609749226,0.9996,0.002
8,0.0005050455766201763,0.9998591152437306,1.0,0.0001
9,0.0015651265720135637,0.9992955762186532,0.9975,0.0049
10,0.011505204211403799,0.9957734573119188,0.91,0.3922
11,0.010020212179940957,0.9964778810932657,0.9996,0.0023
12,0.010108096510016802,0.9978867286559594,1.0,0.0003
13,0.004143878837436475,0.9981684981684982,0.9708,0.1357
14,0.010491640939058066,0.9969005353620738,1.0,0.0001
15,0.0009125747562056892,0.9997182304874612,0.9996,0.0029
16,0.009848005981946868,0.9970414201183432,0.992,0.0246
17,0.002585015877553701,0.9991546914623838,1.0,0.0003
18,0.00139112998783836,0.9995773457311918,0.9996,0.0014
19,0.0001643694570512641,1.0,1.0,0.0002
20,0.0008234182157404753,0.9995773457311918,1.0,0.0001
21,0.00034828092393648387,1.0,0.9996,0.0028
22,0.006591276674222017,0.9980276134122288,0.8479,2.7725
23,0.008603019174647607,0.99774584389969,0.9996,0.0023
24,0.00038855922031149,0.9998591152437306,1.0,0.0
25,0.000718093341033584,0.9995773457311918,1.0,0.0
26,0.002057773769497709,0.9997182304874612,1.0,0.0001
27,0.00013988126573863928,1.0,1.0,0.0
28,0.00010632884871061766,1.0,1.0,0.0
29,0.00138845752738171,0.9998591152437306,0.9801,0.0842
30,0.004435791924028222,0.9987320371935756,0.9607,0.2163
31,0.002474556730461965,0.9994364609749226,1.0,0.0
32,0.0007950551458228508,0.9997182304874612,1.0,0.0
33,0.0004161955304206922,0.9998591152437306,1.0,0.0
34,8.699147813677587e-05,1.0,1.0,0.0
35,4.0208661479155507e-05,1.0,1.0,0.0
36,0.0008843884648146355,0.9998591152437306,0.7905,3.3878
37,0.015828038572817785,0.9960552268244576,0.9848,0.0536
38,0.0033424212175801136,0.9987320371935756,0.9996,0.0063
39,0.0015042356614162005,0.9994364609749226,1.0,0.0006
40,0.0028209246295846004,0.9990138067061144,0.9996,0.0034
41,0.04592648590714811,0.9876021414482953,0.9992,0.0018
42,0.003470357267182306,0.9991546914623838,0.9996,0.0006
43,0.0033612164594638474,0.9987320371935756,1.0,0.0001
44,0.00614795513832873,0.998450267681037,0.9992,0.0025
45,0.0006453346866553402,0.9995773457311918,1.0,0.0001
46,0.0011363726583154792,0.9995773457311918,1.0,0.0
47,0.0009943454757142228,0.9995773457311918,0.9996,0.0021
48,0.0012006085634050753,0.9994364609749226,1.0,0.0
49,0.0005587030818134269,0.9998591152437306,1.0,0.0001
50,0.0009524245746806208,0.9995773457311918,1.0,0.0
