epoch,train_loss,train_acc,val_acc,val_loss
1,0.17743691546219476,0.927585235277543,0.9949,0.0213
2,0.014599052316748774,0.9960552268244576,0.9966,0.0135
3,0.004085671545565155,0.9991546914623838,0.9992,0.0019
4,0.0025986767276129866,0.9992955762186532,0.9992,0.0059
5,0.006599126320944248,0.9978867286559594,0.9911,0.0248
6,0.0048529060367920205,0.998872921949845,0.9996,0.0012
7,0.0007224202416955796,0.9998591152437306,1.0,0.0002
8,0.00016381342941711435,1.0,1.0,0.0001
9,0.00012200045748757285,1.0,1.0,0.0001
10,5.32850111856135e-05,1.0,1.0,0.0
11,4.811915509327733e-05,1.0,1.0,0.0
12,2.5703289394830356e-05,1.0,1.0,0.0
13,4.186929517483689e-05,1.0,1.0,0.0001
14,1.8101553797435615e-05,1.0,1.0,0.0
15,2.4938985235442656e-05,1.0,1.0,0.0
16,3.15561018481005e-05,1.0,1.0,0.0
17,2.004486307609045e-05,1.0,1.0,0.0
18,1.6510114553140864e-05,1.0,1.0,0.0
19,1.530027616490168e-05,1.0,1.0,0.0
20,3.359393825742452e-05,1.0,1.0,0.0001
21,5.019251578161811e-05,1.0,1.0,0.0001
22,1.28898909448944e-05,1.0,1.0,0.0001
23,1.0757670461767624e-05,1.0,1.0,0.0001
24,1.2450535906890404e-05,1.0,1.0,0.0002
25,1.5093630245748743e-05,1.0,1.0,0.0001
26,1.6362413218941737e-05,1.0,1.0,0.0002
27,7.82777501695809e-06,1.0,1.0,0.0001
28,2.3308128837984007e-05,1.0,1.0,0.0002
29,1.3606648068665853e-05,1.0,1.0,0.0003
30,5.096304623221166e-06,1.0,1.0,0.0002
31,4.10435501508752e-06,1.0,1.0,0.0001
32,1.3066978362895844e-05,1.0,1.0,0.0001
33,4.474544508262121e-06,1.0,1.0,0.0001
34,4.684003004094986e-06,1.0,1.0,0.0001
35,4.174879530086834e-06,1.0,1.0,0.0001
36,6.18902291843469e-06,1.0,0.9996,0.0005
37,5.609770888061814e-06,1.0,1.0,0.0
38,8.964942088293501e-06,1.0,1.0,0.0
39,3.7736085263233196e-06,1.0,1.0,0.0
40,7.652155549788889e-06,1.0,1.0,0.0
41,1.0030870262356336e-05,1.0,1.0,0.0001
42,3.9297657162611705e-06,1.0,1.0,0.0
43,3.9731777596263705e-06,1.0,1.0,0.0
44,4.289656309196526e-06,1.0,1.0,0.0
45,5.225367677211336e-06,1.0,1.0,0.0
46,3.010298713870079e-06,1.0,1.0,0.0
47,6.23686419133142e-06,1.0,1.0,0.0
48,2.848843983572744e-06,1.0,1.0,0.0
49,4.2578125210570546e-06,1.0,1.0,0.0
50,3.541547876966382e-06,1.0,1.0,0.0
