epoch,train_loss,train_acc,val_acc,val_loss
1,0.15408793199279575,0.9421367147646116,0.9091,0.2426
2,0.0008920313157002752,0.9998542486518001,0.9031,0.3497
3,0.0006742690458218869,0.9998542486518001,0.9983,0.0122
4,0.00898016738711649,0.9975222270806005,0.9467,0.1357
5,0.0011739755451770583,0.9997084973036,0.9788,0.0521
6,0.001310711489058013,0.9997084973036,0.9763,0.0653
7,0.00019865513506001797,1.0,0.9941,0.0171
8,0.0001516203362906956,1.0,0.931,0.1941
9,5.9228025773852334e-05,1.0,0.9835,0.0392
10,6.055600457505511e-05,1.0,0.9953,0.0126
11,3.59835624833437e-05,1.0,0.9907,0.0223
12,2.3464495682299952e-05,1.0,0.9962,0.0113
13,2.7059719358606326e-05,1.0,0.9958,0.012
14,2.8137952956359452e-05,1.0,0.9907,0.0202
15,2.4082571163611596e-05,1.0,0.9932,0.0184
16,0.00013022049151852983,1.0,0.9928,0.0215
17,0.006637606096189252,0.9976679784288005,0.7965,1.5809
18,0.021345076494482494,0.9932954379828013,0.9391,0.17
19,0.046884060182133806,0.9879026380994024,0.8101,0.6377
20,0.001581055816778091,0.9997084973036,0.9949,0.015
21,0.007232863263308762,0.9982509838216004,0.9074,0.3136
22,0.0011799989055264648,0.9994169946072001,0.9877,0.037
23,0.00022239864874495628,1.0,0.9962,0.0125
24,0.0008390569260498436,0.9997084973036,0.9975,0.0086
25,0.00010915386915080873,1.0,0.9962,0.0146
26,0.0002550867386725396,0.9998542486518001,0.9907,0.0339
27,7.73780469233084e-05,1.0,0.9915,0.0285
28,4.1108518565344196e-05,1.0,0.9945,0.0209
29,3.1603228905931775e-05,1.0,0.9941,0.0168
30,4.684046444578946e-05,1.0,0.9958,0.0151
31,4.706453424936726e-05,1.0,0.9962,0.0146
32,2.568723283168664e-05,1.0,0.997,0.0117
33,4.9910041077250476e-05,1.0,0.9975,0.0112
34,2.925295215680202e-05,1.0,0.9979,0.0092
35,1.6701615739944764e-05,1.0,0.9924,0.0227
36,3.482462824250828e-05,1.0,0.992,0.027
37,2.161753596659969e-05,1.0,0.9915,0.0275
38,5.2957052998532485e-05,1.0,0.9898,0.0297
39,2.9809113457210077e-05,1.0,0.9953,0.0183
40,5.857538213224876e-05,1.0,0.9979,0.0083
41,1.875167088159036e-05,1.0,0.9979,0.0115
42,3.0439509317252386e-05,1.0,0.9949,0.0217
43,7.460126382851955e-05,1.0,0.9975,0.0075
44,0.00012244419839201414,1.0,0.9674,0.0852
45,0.00020202041927856434,1.0,0.986,0.0496
46,1.4377426232780944e-05,1.0,0.9987,0.0056
47,2.10851680445578e-05,1.0,0.9987,0.005
48,8.22431985513524e-06,1.0,0.9992,0.0037
49,5.353993562451313e-05,1.0,0.9987,0.0042
50,3.219497094830281e-05,1.0,0.9932,0.022
