epoch,train_loss,train_acc,val_acc,val_loss
1,0.26069946083662443,0.8905325443786982,0.9578,0.1073
2,0.026829895133024806,0.9907016060862215,0.9941,0.0186
3,0.012491390998135421,0.9959143420681882,0.9958,0.0102
4,0.011078623079872727,0.9969005353620738,0.9996,0.0015
5,0.0018275273936271491,0.9998591152437306,1.0,0.0005
6,0.0005175309160198921,1.0,1.0,0.0005
7,0.00020080717034219305,1.0,1.0,0.0001
8,0.00398775162193667,0.998872921949845,0.997,0.0156
9,0.018566641764375055,0.9949281487743026,0.9911,0.0342
10,0.006173364985945471,0.9983093829247676,0.9987,0.0027
11,0.0009241784801477794,0.9998591152437306,1.0,0.0002
12,0.00024740476919132257,1.0,1.0,0.0001
13,0.0001440905821784194,1.0,1.0,0.0001
14,9.117457498276491e-05,1.0,1.0,0.0001
15,0.00010225246507675702,1.0,0.9987,0.006
16,0.021461560977443766,0.9942237249929557,0.997,0.0088
17,0.008790902497137171,0.9967596506058044,0.9987,0.0033
18,0.0021066953396993047,0.9992955762186532,0.9987,0.0031
19,0.000632031243144079,1.0,0.9992,0.0033
20,0.0005573640121595566,0.9998591152437306,0.9987,0.0026
21,0.0022874127888129173,0.9995773457311918,0.9987,0.0044
22,0.0006845545926089141,0.9997182304874612,0.9996,0.0005
23,0.0012032323112518696,0.9997182304874612,0.9992,0.0043
24,0.00018226660902270653,1.0,1.0,0.0001
25,0.00021391266256481724,0.9998591152437306,1.0,0.0001
26,6.783040486799843e-05,1.0,1.0,0.0
27,5.7212082779576014e-05,1.0,1.0,0.0
28,4.205045674652637e-05,1.0,1.0,0.0
29,1.726514877891601e-05,1.0,1.0,0.0
30,2.7495155126017897e-05,1.0,1.0,0.0
31,2.3690923495721608e-05,1.0,1.0,0.0
32,1.7043853949785355e-05,1.0,1.0,0.0
33,2.9224978375596542e-05,1.0,1.0,0.0
34,1.1083881284661575e-05,1.0,1.0,0.0
35,4.925467619439948e-05,1.0,1.0,0.0
36,3.766349129194338e-05,1.0,1.0,0.0001
37,3.193521723471583e-05,1.0,1.0,0.0
38,0.00023253093222094283,0.9998591152437306,1.0,0.0001
39,3.002307204101352e-05,1.0,1.0,0.0001
40,3.0200144301250435e-05,1.0,1.0,0.0001
41,1.9484306790682883e-05,1.0,1.0,0.0001
42,1.3078995441183756e-05,1.0,1.0,0.0
43,1.3658745790172894e-05,1.0,1.0,0.0001
44,1.5167830519863196e-05,1.0,1.0,0.0
45,7.4643516343906945e-06,1.0,1.0,0.0001
46,1.0588572083186234e-05,1.0,1.0,0.0001
47,4.97409780197356e-06,1.0,1.0,0.0001
48,6.64727642476027e-06,1.0,1.0,0.0001
49,3.9474543802770535e-06,1.0,1.0,0.0001
50,5.550915608555675e-06,1.0,1.0,0.0001
