epoch,train_loss,train_acc,val_acc,val_loss
1,0.16405752265801163,0.9376184229704124,0.9201,0.407
2,0.0035107715326642887,0.9989797405626002,0.8947,0.6481
3,0.002314269791750089,0.9994169946072001,0.9209,0.4539
4,0.00023803549028174152,1.0,0.9217,0.4603
5,0.00012916909959900374,1.0,0.9217,0.4598
6,0.00012811618409596813,1.0,0.9281,0.4454
7,8.481942500998962e-05,1.0,0.9095,0.6332
8,4.8309482273561386e-05,1.0,0.9175,0.555
9,6.26571642098094e-05,1.0,0.9103,0.6905
10,5.8068653683596395e-05,1.0,0.9302,0.4693
11,3.89132825861449e-05,1.0,0.9234,0.5165
12,2.0785277758331524e-05,1.0,0.9192,0.5524
13,2.187300191874918e-05,1.0,0.926,0.5152
14,2.107898565771934e-05,1.0,0.9239,0.522
15,2.9541920441916933e-05,1.0,0.9162,0.6306
16,1.1405167728759472e-05,1.0,0.9196,0.5879
17,9.953306126871073e-06,1.0,0.9217,0.5572
18,1.847394935874464e-05,1.0,0.9365,0.4526
19,1.3497833083960301e-05,1.0,0.9162,0.6397
20,1.0928011693276457e-05,1.0,0.9226,0.5728
21,1.4022441139443614e-05,1.0,0.912,0.6663
22,2.5886893288007525e-05,1.0,0.9158,0.5976
23,1.0630116974730773e-05,1.0,0.926,0.5383
24,1.866997567556286e-05,1.0,0.9323,0.466
25,1.0072434725171383e-05,1.0,0.9336,0.4528
26,6.385655313898966e-06,1.0,0.9332,0.4913
27,1.5277196929845464e-05,1.0,0.9226,0.5868
28,4.853752905826538e-06,1.0,0.9264,0.5488
29,5.759870283183513e-06,1.0,0.9217,0.5891
30,4.966409254269767e-06,1.0,0.9302,0.5332
31,3.4270327538417446e-06,1.0,0.923,0.5873
32,1.0462224732717256e-05,1.0,0.9167,0.6395
33,7.411160462770776e-06,1.0,0.9184,0.6505
34,4.707242853762884e-06,1.0,0.9103,0.7647
35,4.679272146695437e-06,1.0,0.912,0.7309
36,3.694508297413783e-06,1.0,0.9103,0.7019
37,2.5200328666488764e-06,1.0,0.9133,0.6968
38,2.314101592826555e-06,1.0,0.915,0.6976
39,4.395804277516939e-06,1.0,0.9332,0.5033
40,5.693051262125431e-06,1.0,0.9217,0.6358
41,4.366512967125116e-06,1.0,0.9213,0.6399
42,3.2778132815436935e-06,1.0,0.9154,0.7056
43,3.266262858799088e-06,1.0,0.9023,0.9215
44,0.13378673952960612,0.9673516980032065,0.8976,0.7832
45,0.0035176542686330254,0.9988339892144003,0.9061,0.5953
46,0.0007566520617842981,0.9998542486518001,0.9137,0.6211
47,0.0005158036156513588,1.0,0.915,0.6154
48,0.000717139850106942,0.9998542486518001,0.8714,1.1645
49,0.0002829876133494121,0.9998542486518001,0.9069,0.858
50,0.00021305585287713195,1.0,0.8985,0.9705
