epoch,train_loss,train_acc,val_acc,val_loss
1,0.2126673971257218,0.9134615384615384,0.8707,0.8746
2,0.00945703850218935,0.9972319347319347,1.0,0.0015
3,0.0005871909496858543,1.0,0.9963,0.0065
4,0.0003036880002805224,1.0,0.9953,0.0112
5,0.0002517561231814987,1.0,1.0,0.0003
6,0.010314826436689784,0.9975233100233101,0.9224,0.1904
7,0.003188044469671146,0.9992715617715617,0.9995,0.0012
8,0.00932798159673988,0.9976689976689976,1.0,0.0007
9,0.001447702735728402,0.9994172494172494,0.9979,0.0058
10,0.00018431475093424871,1.0,0.9984,0.0044
11,0.0001834741186598611,1.0,1.0,0.0005
12,7.275484012095757e-05,1.0,0.9995,0.0008
13,6.22910525817557e-05,1.0,1.0,0.0003
14,0.0009369707513711983,0.9998543123543123,0.7251,4.3838
15,0.037652890307563934,0.9922785547785548,0.9578,0.1684
16,0.0033760603750938667,0.9992715617715617,0.9921,0.0402
17,0.00912030792116982,0.9973776223776224,0.8195,0.6087
18,0.012900733208291042,0.9967948717948718,0.9989,0.0012
19,0.0052509337129334034,0.9981060606060606,0.991,0.023
20,0.00319470039068242,0.9992715617715617,0.9989,0.0021
21,0.00034499980332232855,0.9998543123543123,1.0,0.0003
22,9.192387800591154e-05,1.0,1.0,0.0003
23,0.00044298917785057804,0.9998543123543123,0.9989,0.0054
24,0.00027429726729691524,0.9998543123543123,0.9989,0.0023
25,9.891453097577093e-05,1.0,0.9989,0.0046
26,0.00016668747046599922,1.0,0.9989,0.002
27,4.700545901012697e-05,1.0,0.9989,0.0043
28,4.693421079700847e-05,1.0,0.9989,0.0045
29,2.6630474359570562e-05,1.0,0.9984,0.0067
30,2.555007288233387e-05,1.0,0.9984,0.0066
31,0.0002847854019372024,0.9998543123543123,1.0,0.0006
32,6.164547382239336e-05,1.0,0.9979,0.0087
33,0.00027628994155876193,0.9998543123543123,1.0,0.0001
34,0.00020519513835347478,0.9998543123543123,1.0,0.0004
35,8.794967560585268e-05,1.0,1.0,0.0001
36,3.484815370124938e-05,1.0,1.0,0.0
37,3.8170330006086194e-05,1.0,1.0,0.0
38,2.3055785539746957e-05,1.0,1.0,0.0001
39,5.701072812090252e-05,1.0,1.0,0.0
40,0.00023932658697136113,0.9998543123543123,1.0,0.0
41,0.003007865532969584,0.9992715617715617,0.9984,0.0078
42,0.01558041436859775,0.9963578088578089,0.9984,0.0052
43,0.024446251410533703,0.9925699300699301,0.9963,0.0117
44,0.002570748709002778,0.9994172494172494,0.9984,0.0046
45,0.0005363007260029387,0.9998543123543123,0.9984,0.0036
46,0.0016298283149757532,0.9994172494172494,0.9953,0.0242
47,0.0021010680869544356,0.9995629370629371,0.9968,0.0124
48,0.00030384167199915045,0.9998543123543123,0.9953,0.0157
49,0.0012816968975003886,0.9995629370629371,1.0,0.0004
50,0.0004191111394675384,1.0,0.9968,0.0079
