epoch,train_loss,train_acc,val_acc,val_loss
1,0.19254224288738397,0.9206818822203438,0.9954,0.0159
2,0.010626383612436764,0.997323189630882,0.9954,0.0177
3,0.005244680043264922,0.9985911524373062,0.997,0.0104
4,0.002996517993326667,0.9991546914623838,0.9987,0.0053
5,0.0014241617033300723,0.9998591152437306,0.9983,0.0062
6,0.0006819258939969512,1.0,0.9992,0.0014
7,0.000219653400103145,1.0,0.9996,0.0018
8,9.761941320747323e-05,1.0,0.9996,0.0014
9,5.5359982002345816e-05,1.0,0.9992,0.0019
10,6.149994149478979e-05,1.0,0.9992,0.002
11,4.107146021033797e-05,1.0,0.9992,0.002
12,2.1164683336331455e-05,1.0,0.9992,0.0025
13,1.8740105683297305e-05,1.0,0.9992,0.0029
14,2.8717625297652947e-05,1.0,0.9992,0.0024
15,5.567800526226953e-05,1.0,0.9992,0.0023
16,1.795286591820141e-05,1.0,0.9992,0.0026
17,1.0544066699159672e-05,1.0,0.9992,0.0028
18,3.9791633511934486e-05,1.0,0.9996,0.0016
19,2.3448578099055588e-05,1.0,0.9992,0.0016
20,2.2845803996881023e-05,1.0,0.9992,0.0025
21,1.6709434643604998e-05,1.0,0.9992,0.0023
22,6.436717860985166e-05,1.0,0.9996,0.0013
23,7.943355613940757e-06,1.0,0.9996,0.0006
24,7.794033611885116e-06,1.0,0.9996,0.0008
25,4.3037145433202554e-06,1.0,0.9996,0.0006
26,4.130833768314934e-06,1.0,0.9996,0.0007
27,5.486857160185298e-06,1.0,0.9992,0.0008
28,7.291150738264314e-06,1.0,0.9992,0.0011
29,2.993600498169401e-06,1.0,0.9992,0.0014
30,6.244745563173731e-06,1.0,0.9992,0.0016
31,4.430406801303213e-06,1.0,0.9992,0.0015
32,2.4119627513889046e-06,1.0,0.9992,0.0013
33,2.992382972790804e-06,1.0,0.9992,0.0012
34,2.8067658670114412e-06,1.0,0.9992,0.0013
35,2.7147055216798473e-06,1.0,0.9992,0.0014
36,1.7660487914548365e-06,1.0,0.9992,0.0014
37,3.139701417891025e-06,1.0,0.9992,0.0013
38,4.432711914115278e-06,1.0,0.9992,0.0014
39,2.0197500710401866e-06,1.0,0.9992,0.0014
40,1.574703540607592e-06,1.0,0.9992,0.0015
41,1.5794009914629249e-06,1.0,0.9992,0.0013
42,1.814238779852149e-05,1.0,0.9996,0.0013
43,1.1185488278301715e-05,1.0,0.9996,0.0012
44,3.324879845726976e-06,1.0,0.9996,0.0012
45,1.3125190965454851e-06,1.0,0.9996,0.0014
46,7.180018202430011e-06,1.0,0.9996,0.0031
47,0.13248004093152457,0.9663285432516202,0.9975,0.0126
48,0.013062252274565618,0.997323189630882,0.9979,0.007
49,0.0027881888318608762,0.9992955762186532,0.9992,0.0021
50,0.0012355515047346483,0.9997182304874612,0.9979,0.0055
