epoch,train_loss,train_acc,val_acc,val_loss
1,0.14289227284334383,0.9402419472380119,0.9002,0.7281
2,0.01820057724701985,0.9944614487684011,0.8456,0.329
3,0.0011230697996694214,0.9997084973036,0.9958,0.0162
4,0.0011655625570954362,0.9997084973036,0.9852,0.0333
5,0.0002685784672922207,1.0,0.9911,0.0184
6,0.000701976105815094,0.9998542486518001,0.9628,0.0911
7,0.0007004705541551436,0.9998542486518001,0.9801,0.055
8,0.0001822175318399833,1.0,0.9953,0.0164
9,5.502423630556182e-05,1.0,0.9801,0.0579
10,4.675234108595715e-05,1.0,0.9869,0.0385
11,0.00014885197053105534,1.0,0.9835,0.0469
12,0.00020626566701264452,1.0,0.9835,0.0432
13,4.7356314437137317e-05,1.0,0.9962,0.0148
14,1.880342131444603e-05,1.0,0.9979,0.0079
15,2.864399968279248e-05,1.0,0.9958,0.0105
16,2.081707470878083e-05,1.0,0.997,0.0124
17,4.3334515675109095e-05,1.0,0.9966,0.0113
18,1.9145944119432655e-05,1.0,0.9979,0.007
19,1.1009101505840892e-05,1.0,0.9966,0.0101
20,1.6654517930330473e-05,1.0,0.9979,0.0076
21,9.05095597643629e-06,1.0,0.9979,0.008
22,1.4031815237059719e-05,1.0,0.986,0.0362
23,0.005602813149415642,0.9986882378662003,0.415,4.3077
24,0.0378738152435843,0.9884856434922022,0.9704,0.0742
25,0.001880762198745775,0.9991254919108001,0.9924,0.0222
26,0.0008947029643695012,0.9995627459554001,0.9983,0.0075
27,0.000524788327052111,0.9997084973036,1.0,0.0016
28,0.001366701489480508,0.9997084973036,0.9975,0.0092
29,4.7043922443169656e-05,1.0,0.9987,0.0042
30,2.7241284096045753e-05,1.0,0.9983,0.0032
31,4.1263483392897875e-05,1.0,0.9987,0.0045
32,4.747915827537059e-05,1.0,0.9987,0.0035
33,5.443932232084496e-05,1.0,0.9987,0.0037
34,4.834366161973161e-05,1.0,0.9987,0.0026
35,0.0001319009745131971,1.0,0.9987,0.0086
36,9.522410436063059e-05,1.0,0.9992,0.0086
37,0.00014238982908170187,1.0,0.9992,0.0169
38,4.507656612327712e-05,1.0,0.9983,0.0105
39,1.673115909222483e-05,1.0,0.9987,0.0089
40,1.6218272188542433e-05,1.0,0.9987,0.0067
41,2.6828447154041097e-05,1.0,0.9987,0.0064
42,1.3177921284335237e-05,1.0,0.9987,0.0059
43,1.2107807848249734e-05,1.0,0.9992,0.0065
44,0.023182680406092178,0.995044454161201,0.6125,6.9936
45,0.014243589930320906,0.9953359568576009,0.9674,0.0805
46,0.0005306537306921199,0.9998542486518001,0.9958,0.0166
47,8.211970487945296e-05,1.0,0.9979,0.0105
48,0.0015952100511979663,0.9997084973036,0.9501,0.1469
49,0.0015438397884832637,0.9998542486518001,0.9949,0.0135
50,0.0007466698143856602,0.9998542486518001,0.9979,0.0097
