epoch,train_loss,train_acc,val_acc,val_loss
1,0.18425887879277286,0.9300699300699301,0.7871,2.8275
2,0.004077887614387888,0.9989801864801865,0.7579,2.6505
3,0.020933903814814463,0.997086247086247,0.5899,6.1872
4,0.015556717725928725,0.9963578088578089,0.7969,6.0952
5,0.005725309176214196,0.997960372960373,0.7897,9.0729
6,0.000909654628745951,0.9998543123543123,0.7998,7.2846
7,0.0005719862745489734,0.9998543123543123,0.8019,3.3214
8,0.0028388848835789646,0.9994172494172494,0.7998,6.7483
9,0.0005973335452872222,0.9997086247086248,0.7998,10.0891
10,0.004016236548766815,0.9986888111888111,0.799,6.9098
11,0.0004299791341312099,1.0,0.7998,6.9934
12,0.00012068598893152752,1.0,0.7998,8.2156
13,0.00014124965751562637,1.0,0.7943,7.6401
14,8.886966690947077e-05,1.0,0.7998,10.1585
15,6.34510702046541e-05,1.0,0.7998,8.8847
16,5.214505917390297e-05,1.0,0.7998,9.3798
17,3.5813330652083077e-05,1.0,0.7998,7.9281
18,5.982617849048224e-05,1.0,0.7998,8.8652
19,3.271993639656804e-05,1.0,0.7998,8.1553
20,4.247112321477045e-05,1.0,0.7998,8.3131
21,2.323610073023059e-05,1.0,0.7998,9.4167
22,1.3019007230886207e-05,1.0,0.7998,8.6297
23,2.461144939173576e-05,1.0,0.7998,8.6428
24,6.182313400226936e-05,1.0,0.7998,9.6941
25,3.63127705873224e-05,1.0,0.7998,9.7898
26,4.024697274006895e-05,1.0,0.7998,10.6696
27,8.125961655406493e-05,1.0,0.7935,9.2709
28,0.0038242548453338806,0.9989801864801865,0.7592,6.8763
29,0.0004824314967330822,0.9998543123543123,0.7998,8.4224
30,0.01900585814902838,0.9927156177156177,0.5997,16.7275
31,0.010758192513582008,0.9975233100233101,0.8278,4.4412
32,0.014943412835171092,0.9973776223776224,0.7981,19.3703
33,0.006666587551979633,0.9975233100233101,0.7998,9.4827
34,0.0011656999802087396,0.9995629370629371,0.7977,13.1498
35,0.0010786161645981948,0.9998543123543123,0.799,8.747
36,0.0059185438215632585,0.9976689976689976,0.8235,5.5272
37,0.0006605486500023083,0.9998543123543123,0.8049,7.4969
38,0.001138237776483265,0.9997086247086248,0.6246,9.3374
39,0.005683582666866358,0.9989801864801865,0.7998,17.7861
40,0.00044196192794411927,0.9998543123543123,0.7998,10.5692
41,0.00010871937868840937,1.0,0.7998,9.9411
42,5.913732723091987e-05,1.0,0.7998,11.0222
43,4.9103945934988556e-05,1.0,0.7998,10.7103
44,6.028944386609405e-05,1.0,0.7998,10.7867
45,7.067968055923995e-05,1.0,0.7998,10.46
46,4.187259875011997e-05,1.0,0.7998,10.0666
47,6.545466422731872e-05,1.0,0.7998,10.7083
48,0.00019084768648591118,0.9998543123543123,0.7994,15.6441
49,6.120455794098818e-05,1.0,0.799,17.0781
50,6.753905081153904e-05,1.0,0.7994,16.1867
