epoch,train_loss,train_acc,val_acc,val_loss
1,0.20650612960257178,0.9132541419193498,1.0,0.0008
2,0.022135793335943083,0.9940606439512347,0.8862,1.2673
3,0.013581293340884183,0.9964051266020632,0.9412,0.1989
4,0.0011625639450447835,0.9998437011566115,0.9069,0.5434
5,0.0003500433093770668,1.0,0.9031,0.7166
6,0.00035441316845314963,1.0,0.9027,0.8082
7,0.0008901371616774383,0.9996874023132228,0.9281,0.3463
8,0.0003453728083817206,1.0,0.9928,0.0227
9,0.00021917428470105116,1.0,0.9031,0.8427
10,0.0001119206862944024,1.0,0.9107,0.6713
11,0.00014135473830561074,1.0,0.9242,0.4206
12,9.716102695318843e-05,1.0,0.9039,0.8267
13,0.00010387570112391959,1.0,0.9179,0.5607
14,0.00010213939108102396,1.0,0.9175,0.5527
15,8.169754654158602e-05,1.0,0.9162,0.5778
16,0.0011618973246193892,0.9993748046264458,0.9953,0.0165
17,0.0004823724712506018,1.0,0.9848,0.0447
18,0.00014204494432190948,1.0,0.9695,0.0892
19,0.0002294218863345609,1.0,0.9484,0.2493
20,4.822876641667575e-05,1.0,0.9712,0.0942
21,0.00017751984533080707,1.0,0.9962,0.016
22,4.2473237474914914e-05,1.0,0.967,0.1491
23,3.341943813803326e-05,1.0,0.9725,0.1088
24,4.64763075497578e-05,1.0,0.9788,0.076
25,2.9130310524335026e-05,1.0,0.9763,0.0949
26,5.96105458987079e-05,1.0,0.9619,0.1912
27,3.4568881164261517e-05,1.0,0.9708,0.1344
28,8.548864540349085e-06,1.0,0.9568,0.2395
29,8.189482068464141e-06,1.0,0.9666,0.1642
30,7.073988376326532e-06,1.0,0.9606,0.2091
31,9.993269945419881e-06,1.0,0.9636,0.1839
32,8.012649171414882e-06,1.0,0.9615,0.199
33,6.4278674554278e-06,1.0,0.9602,0.2192
34,9.13849080487247e-06,1.0,0.9628,0.1931
35,0.03188256637265314,0.9889027821194123,0.6843,9.8754
36,0.10769510744462706,0.9699906220693967,0.9006,0.9587
37,0.019527111021687124,0.9957799312285089,0.9187,0.3632
38,0.004498696151595286,0.9993748046264458,0.9027,1.0671
39,0.006899307753568181,0.9987496092528916,0.9983,0.0068
40,0.004976211107566268,0.9987496092528916,0.9039,0.9467
41,0.0014890482175376012,0.9995311034698343,0.909,0.8863
42,0.0006034210444485142,0.9998437011566115,0.9052,1.1183
43,0.00033499460877339646,1.0,0.909,0.8559
44,0.0002399119005998362,1.0,0.9082,0.937
45,0.00031227639305121777,1.0,0.9069,1.0054
46,0.00014066907195066228,1.0,0.9116,0.8598
47,0.000290049310094411,1.0,0.9111,0.8875
48,0.00018928627114977062,1.0,0.9082,1.0008
49,0.00016126490893797425,1.0,0.9073,1.0137
50,9.55669261925833e-05,1.0,0.9094,0.928
