epoch,train_loss,train_acc,val_acc,val_loss
1,0.20963583014783882,0.9220571095571095,0.8855,0.5826
2,0.023352987962256083,0.9946095571095571,0.8755,0.7771
3,0.010518338287570502,0.9960664335664335,0.8828,0.8037
4,0.004179637695283853,0.9991258741258742,0.8728,1.7008
5,0.002805738746636875,0.9989801864801865,0.8633,0.9049
6,0.0013467151949830443,0.9997086247086248,0.876,1.2629
7,0.003502061000945359,0.9991258741258742,0.8828,0.7803
8,0.006010766330121914,0.9981060606060606,0.8739,0.9439
9,0.005834902086905622,0.9976689976689976,0.8596,1.752
10,0.006993139727640298,0.997960372960373,0.8834,1.0055
11,0.002025439065424096,0.9994172494172494,0.867,2.0775
12,0.000638984511246159,1.0,0.8691,1.7801
13,6.515718133246856e-05,1.0,0.8702,1.7388
14,8.397401877536328e-05,1.0,0.8718,1.8157
15,4.2062259985010264e-05,1.0,0.8734,1.8872
16,3.5934966589040055e-05,1.0,0.8712,1.9653
17,3.044447132540538e-05,1.0,0.8734,1.8914
18,2.557790816563983e-05,1.0,0.8723,1.9778
19,2.088649943774544e-05,1.0,0.8734,1.9441
20,2.1402407269317022e-05,1.0,0.8744,1.8107
21,1.119812440856867e-05,1.0,0.8749,1.838
22,1.4148506863213299e-05,1.0,0.8755,1.8297
23,1.345032795743167e-05,1.0,0.8739,1.8604
24,1.1798477322745617e-05,1.0,0.8749,1.9347
25,1.7673361113902542e-05,1.0,0.8749,1.9607
26,8.834977663804396e-06,1.0,0.8749,1.9998
27,1.407869377165071e-05,1.0,0.8749,2.0198
28,8.39194841437835e-06,1.0,0.8749,2.0104
29,1.706374000509736e-05,1.0,0.8749,2.0397
30,1.0789337215427599e-05,1.0,0.8755,2.0671
31,7.488065819093834e-06,1.0,0.8749,2.0007
32,8.482776376116487e-06,1.0,0.8749,2.0874
33,1.3828418502858482e-05,1.0,0.8739,2.0265
34,4.592021377955712e-06,1.0,0.8749,2.045
35,1.3692849096470171e-05,1.0,0.8749,2.0198
36,2.783665988979258e-05,1.0,0.8691,2.1156
37,5.9895716087566526e-06,1.0,0.8707,2.154
38,9.402405104981135e-06,1.0,0.8723,2.2036
39,6.14624448645523e-06,1.0,0.8712,2.1473
40,1.0105703577225317e-05,1.0,0.8744,2.1745
41,7.209898571681054e-06,1.0,0.8744,2.193
42,5.256642905770034e-06,1.0,0.8739,2.1899
43,5.416249954623815e-06,1.0,0.8749,2.166
44,3.862159561197105e-06,1.0,0.8749,2.18
45,1.8301646459835834e-06,1.0,0.8744,2.2431
46,2.268285997720028e-05,1.0,0.8718,2.2692
47,1.1318398963134216e-05,1.0,0.8765,2.1526
48,6.129962231925857e-06,1.0,0.876,2.302
49,4.116446933214997e-06,1.0,0.8755,2.3316
50,2.19863981467004e-06,1.0,0.8755,2.308
