epoch,train_loss,train_acc,val_acc,val_loss
1,0.15893129587847488,0.9398046931934121,0.9924,0.0354
2,0.0017160147882839443,0.9997084973036,0.9213,0.2029
3,0.0035140356910900268,0.9988339892144003,0.9788,0.0403
4,0.00763657418898501,0.9978137297770004,0.9805,0.0449
5,0.0003579183388447109,1.0,0.989,0.0279
6,0.00015369511861734189,1.0,0.9966,0.0144
7,6.350709681435036e-05,1.0,0.9932,0.0205
8,0.00032359768163872703,1.0,0.9979,0.0094
9,0.00017033628704061623,1.0,0.9886,0.0322
10,0.00030646317485679737,1.0,0.9992,0.0033
11,0.04130906777804851,0.9905261623670019,0.709,2.5562
12,0.011578866945333074,0.9975222270806005,0.8651,0.389
13,0.0019106818005031018,0.9995627459554001,0.9907,0.0213
14,0.0003129358103708501,1.0,0.9725,0.0751
15,0.00023666337547856907,1.0,0.9695,0.0972
16,0.00014281673351970047,1.0,0.9772,0.0726
17,7.755111284369599e-05,1.0,0.9852,0.0419
18,9.440886394419791e-05,1.0,0.9852,0.0418
19,7.34225858909086e-05,1.0,0.9852,0.0421
20,0.0001151205773598483,1.0,0.9911,0.0223
21,3.2791809376513604e-05,1.0,0.9882,0.029
22,0.00013927164011881223,1.0,0.9674,0.1147
23,0.0021412889055671433,0.9992712432590002,0.9636,0.1232
24,0.004636236365080925,0.9989797405626002,0.9002,0.7259
25,0.01162974029244477,0.9972307243842006,0.9217,0.3154
26,0.006505001036296472,0.9981052324734003,0.9522,0.1772
27,6.658550878688877e-05,1.0,0.9839,0.0653
28,0.00018968053814785583,0.9998542486518001,0.9886,0.0398
29,6.745427057086191e-05,1.0,0.9797,0.0807
30,0.0001042198584596059,1.0,0.9666,0.1389
31,0.00014036166679330274,1.0,0.9666,0.1443
32,2.676275203355452e-05,1.0,0.9767,0.0971
33,0.0007864337550476334,0.9997084973036,0.8997,0.4211
34,0.008408423269518028,0.9970849730360006,0.9505,0.4308
35,0.003176470260377653,0.9994169946072001,0.8164,2.0455
36,0.0008775050960745659,0.9998542486518001,0.9877,0.0404
37,0.00020621146702334898,0.9998542486518001,0.9958,0.0127
38,9.144691795234796e-05,1.0,0.9975,0.0078
39,3.522532568293711e-05,1.0,0.9962,0.0112
40,2.670748955058649e-05,1.0,0.997,0.0084
41,2.0310086050053866e-05,1.0,0.9966,0.0091
42,2.1278744924439074e-05,1.0,0.9966,0.0091
43,6.0246585343733125e-05,1.0,0.9966,0.0093
44,9.219423951361151e-06,1.0,0.9958,0.0117
45,3.035347261084157e-05,1.0,0.9953,0.015
46,8.400590841198203e-06,1.0,0.9966,0.0104
47,8.56118149775747e-06,1.0,0.9966,0.01
48,5.719380139481514e-05,1.0,0.9975,0.0072
49,7.521230366202641e-06,1.0,0.9966,0.0109
50,7.2058573673308485e-06,1.0,0.9966,0.0098
