epoch,train_loss,train_acc,val_acc,val_loss
1,0.17326422763255442,0.9268808114961962,0.9987,0.0054
2,0.017028827354822085,0.9945054945054945,0.7757,1.3601
3,0.0026524879750012345,0.9997182304874612,1.0,0.0002
4,0.0006095292317756558,1.0,0.9992,0.0013
5,0.009687319218989847,0.99774584389969,0.9962,0.0078
6,0.007836964945646072,0.9971823048746126,0.9979,0.0062
7,0.02353243794478266,0.9936601859678783,0.9996,0.0007
8,0.0036376654693609047,0.998872921949845,0.9958,0.0087
9,0.004118160542392477,0.9987320371935756,0.9772,0.1596
10,0.0047019603098362485,0.9994364609749226,1.0,0.0
11,0.0014405024908770376,0.9998591152437306,0.9996,0.0004
12,0.000414649318415849,1.0,1.0,0.0
13,0.00012926821743930098,1.0,1.0,0.0
14,6.24466724972328e-05,1.0,1.0,0.0
15,5.9639887102080456e-05,1.0,1.0,0.0
16,3.771307463776227e-05,1.0,1.0,0.0
17,4.4928557775560664e-05,1.0,1.0,0.0
18,2.167654942116369e-05,1.0,1.0,0.0
19,4.2255045854879235e-05,1.0,1.0,0.0
20,5.9663258294719e-05,1.0,1.0,0.0
21,5.424817626976792e-05,1.0,1.0,0.0
22,1.8696033288645852e-05,1.0,1.0,0.0
23,9.880410509381752e-05,1.0,0.9983,0.0046
24,0.00037818252341050934,0.9998591152437306,0.9996,0.0017
25,2.7918703129109315e-05,1.0,1.0,0.0
26,1.702643989401958e-05,1.0,1.0,0.0
27,5.9299957325827554e-05,1.0,1.0,0.0
28,3.77175423133938e-05,1.0,1.0,0.0
29,7.944906093869295e-06,1.0,1.0,0.0
30,3.072947840049183e-05,1.0,1.0,0.0
31,2.1818729347456873e-05,1.0,1.0,0.0
32,0.06174956343856325,0.9835164835164835,0.978,0.0665
33,0.010605140661703469,0.9978867286559594,0.9962,0.0135
34,0.0010741896666152098,0.9998591152437306,1.0,0.0002
35,0.00023862427340204514,1.0,1.0,0.0
36,0.0003551470124364491,1.0,1.0,0.0
37,0.0001379231087709094,1.0,1.0,0.0
38,0.00012253778360949672,1.0,1.0,0.0
39,0.00024644345647712866,1.0,1.0,0.0
40,0.00945123612216934,0.9971823048746126,0.9045,0.6014
41,0.002154209158724685,0.9992955762186532,0.9987,0.0031
42,0.0006095043277446896,0.9997182304874612,1.0,0.0
43,0.0034297428718988426,0.9987320371935756,0.9996,0.0012
44,0.001922236810568869,0.9995773457311918,1.0,0.0001
45,0.0004006244429000636,1.0,1.0,0.0
46,0.00022284143717456862,1.0,1.0,0.0
47,7.402423784280586e-05,1.0,1.0,0.0
48,4.7990290954062295e-05,1.0,1.0,0.0
49,6.662953231005026e-05,1.0,1.0,0.0
50,2.6495778657057783e-05,1.0,1.0,0.0
