epoch,train_loss,train_acc,val_acc,val_loss
1,0.20826734565214167,0.9129332206255283,0.3004,6.1363
2,0.014176039230923445,0.9963369963369964,0.3946,6.2459
3,0.004208754346605992,0.998872921949845,0.27,8.9189
4,0.013686653441460788,0.995069033530572,0.2408,9.6134
5,0.007647935576473459,0.99774584389969,0.3912,5.2007
6,0.0038785113333484325,0.9991546914623838,0.4064,5.2306
7,0.004423929608014532,0.9990138067061144,0.4237,4.644
8,0.004703884202135146,0.9985911524373062,0.4309,9.3412
9,0.014328174629002268,0.996196111580727,0.3392,11.1159
10,0.003803234925636222,0.998872921949845,0.349,11.9199
11,0.0022964341042179663,0.9991546914623838,0.2674,10.4167
12,0.004298938986291349,0.998872921949845,0.4368,16.0814
13,0.0009361435518589943,0.9998591152437306,0.3346,16.774
14,0.0009507000065550616,0.9997182304874612,0.3612,14.377
15,0.0007414192216744475,0.9997182304874612,0.2949,17.2544
16,0.00010649158791896573,1.0,0.3105,18.53
17,6.32502015753683e-05,1.0,0.316,18.319
18,3.7839179746381504e-05,1.0,0.3109,18.8168
19,2.6995112197525472e-05,1.0,0.3249,18.3692
20,5.510631822255128e-05,1.0,0.3295,18.0277
21,2.6996865991868124e-05,1.0,0.327,18.3853
22,4.019679746799083e-05,1.0,0.3232,18.7574
23,3.3788058750661876e-05,1.0,0.3232,18.3254
24,2.733490403784889e-05,1.0,0.3278,17.9986
25,3.628774684196403e-05,1.0,0.3173,19.478
26,1.751207697587425e-05,1.0,0.3325,18.4796
27,2.4020104120155837e-05,1.0,0.3126,19.5056
28,2.2833691161513506e-05,1.0,0.3131,20.7739
29,1.6075952569960822e-05,1.0,0.3147,21.6253
30,1.7003725176103086e-05,1.0,0.3194,20.791
31,1.7601292422795762e-05,1.0,0.3215,21.3866
32,1.3516739767438432e-05,1.0,0.3185,20.9379
33,3.188692804095199e-05,1.0,0.3139,23.1479
34,2.015147772372564e-05,1.0,0.3329,22.6043
35,0.00011127558783340447,1.0,0.3257,23.4623
36,3.7336985419447826e-05,1.0,0.2814,21.984
37,2.1464327050759582e-05,1.0,0.2788,23.281
38,9.546340874119882e-05,1.0,0.3329,26.1504
39,2.174644509856225e-05,1.0,0.3181,26.0355
40,6.28583593120994e-06,1.0,0.3143,25.8842
41,7.023073342766968e-06,1.0,0.3215,26.0037
42,4.348671283873249e-06,1.0,0.3042,27.6565
43,1.5014268807862299e-05,1.0,0.3257,27.3021
44,1.544370491679382e-05,1.0,0.2949,27.1381
45,2.2942134974202925e-05,1.0,0.3177,25.7386
46,7.1335804808682334e-06,1.0,0.3232,26.0793
47,9.27424159821256e-06,1.0,0.3152,26.092
48,0.06425441651576211,0.9811214426599042,0.1724,29.8179
49,0.04099844465655201,0.9899971823048747,0.3481,32.4715
50,0.004671908075837329,0.998872921949845,0.2877,46.5206
