epoch,train_loss,train_acc,val_acc,val_loss
1,0.23187583401929363,0.9053254437869822,0.9907,0.0291
2,0.017622237677922616,0.9956325725556495,0.9911,0.0281
3,0.004333254761622432,0.9985911524373062,0.9962,0.0132
4,0.003717262092231182,0.998872921949845,0.9747,0.1019
5,0.0014259856330288826,0.9995773457311918,0.9958,0.018
6,0.00026296092523255346,1.0,0.9987,0.0052
7,0.00015926135237562982,1.0,0.9987,0.0051
8,0.00017723247803675226,1.0,0.9987,0.0068
9,0.00013181744144045282,1.0,0.9996,0.0021
10,7.478535965752031e-05,1.0,0.9992,0.0028
11,5.8149132228857416e-05,1.0,0.9992,0.0035
12,5.3388777747803176e-05,1.0,0.9996,0.0026
13,4.890994645145666e-05,1.0,0.9996,0.003
14,3.8745207276149e-05,1.0,0.9992,0.0025
15,4.861193451118254e-05,1.0,0.9996,0.0029
16,2.447305613407483e-05,1.0,0.9996,0.0027
17,3.454294567282743e-05,1.0,0.9996,0.0024
18,2.102637676133002e-05,1.0,0.9992,0.0023
19,2.1472078437055005e-05,1.0,0.9992,0.0021
20,1.835743702863168e-05,1.0,0.9987,0.0052
21,2.982019773392354e-05,1.0,0.9996,0.0023
22,1.459034113042438e-05,1.0,0.9992,0.0026
23,9.049850555235875e-06,1.0,0.9992,0.0032
24,1.1908544634869422e-05,1.0,0.9992,0.0029
25,2.4079724989506903e-05,1.0,0.9996,0.0026
26,9.379610047613197e-06,1.0,0.9992,0.0029
27,1.4187589232991377e-05,1.0,0.9992,0.0026
28,1.6140503651876814e-05,1.0,0.9992,0.0021
29,5.697200335692598e-06,1.0,0.9992,0.0021
30,1.0311842179491845e-05,1.0,0.9992,0.0034
31,1.1407162894010187e-05,1.0,0.9996,0.0023
32,6.5915171280406345e-06,1.0,0.9996,0.0025
33,8.379004192055864e-06,1.0,0.9996,0.002
34,4.969429602799233e-06,1.0,0.9992,0.0017
35,5.415652387179082e-06,1.0,0.9996,0.0019
36,6.359385130302688e-06,1.0,0.9996,0.0021
37,4.260905485580544e-06,1.0,0.9992,0.0019
38,1.7065369937652153e-05,1.0,0.9996,0.0022
39,1.2663938603278296e-05,1.0,0.9992,0.0016
40,6.607599699627808e-06,1.0,0.9992,0.0036
41,1.256071457011837e-05,1.0,0.9996,0.0015
42,0.08537355289111392,0.9866159481544097,0.5606,5.3425
43,0.06798529686292365,0.978021978021978,0.9928,0.0273
44,0.011221924324642744,0.9966187658495351,0.9975,0.0064
45,0.0017976799660590476,0.9997182304874612,0.9979,0.005
46,0.0003764839492070458,1.0,0.9992,0.0027
47,0.0003262742234162173,1.0,0.9987,0.0033
48,0.00035796726402037565,0.9998591152437306,0.9987,0.0029
49,0.00016233604510468885,1.0,0.9987,0.0032
50,0.00021589605152079355,1.0,0.9992,0.0032
