epoch,train_loss,train_acc,val_acc,val_loss
1,0.17913827113752928,0.935460372960373,0.8739,0.9573
2,0.008815416905840116,0.9978146853146853,0.877,1.3363
3,0.004774419549040687,0.9988344988344988,0.8633,1.4082
4,0.005083403672066698,0.9986888111888111,0.8939,0.7538
5,0.0008062690780427532,1.0,0.8786,1.4409
6,0.00010767708643296699,1.0,0.8781,1.4664
7,8.608869758850052e-05,1.0,0.8792,1.5927
8,0.00010261950891318819,1.0,0.8797,1.5929
9,5.511863087344641e-05,1.0,0.8792,1.6129
10,4.323466691645899e-05,1.0,0.8792,1.6919
11,2.2568410452810633e-05,1.0,0.8792,1.7065
12,4.6290853877419155e-05,1.0,0.877,1.9716
13,4.6274448354747654e-05,1.0,0.8781,1.8634
14,2.6541644018938512e-05,1.0,0.8765,1.9058
15,1.388482665907337e-05,1.0,0.8776,1.915
16,1.2575194721813949e-05,1.0,0.8776,1.9643
17,1.518998549521614e-05,1.0,0.8776,1.9764
18,4.262046687177636e-05,1.0,0.8765,2.0536
19,1.8705994468963515e-05,1.0,0.8776,1.9496
20,1.1960004187580283e-05,1.0,0.877,2.1281
21,8.796323801893596e-06,1.0,0.877,2.1498
22,6.092914167637877e-06,1.0,0.877,2.1761
23,6.1377818861998655e-06,1.0,0.8765,2.1974
24,9.332859459319248e-06,1.0,0.8739,2.466
25,1.3534323513800543e-05,1.0,0.8728,2.3712
26,9.348605518698182e-06,1.0,0.8728,2.3356
27,1.740723324380666e-05,1.0,0.8797,1.9889
28,5.7304760636591845e-06,1.0,0.8823,1.8102
29,0.0885819681275229,0.9855769230769231,0.8464,1.9401
30,0.02955819800887409,0.9899475524475524,0.8823,1.8894
31,0.005997344575516254,0.9985431235431236,0.866,2.4379
32,0.003966425226253429,0.9989801864801865,0.8691,3.1833
33,0.0005571117315217223,1.0,0.8739,3.6887
34,0.0003709603586045011,0.9998543123543123,0.8691,3.2803
35,0.00011386466075616454,1.0,0.8712,3.3145
36,0.00011643264078121173,1.0,0.8718,3.4423
37,0.00010317919596548082,1.0,0.8712,3.4525
38,6.560304765627526e-05,1.0,0.8707,3.629
39,0.00011916231015317008,1.0,0.8728,3.4559
40,4.868547687698986e-05,1.0,0.8728,3.499
41,6.500912610614984e-05,1.0,0.8723,3.6086
42,4.848269594782272e-05,1.0,0.8728,3.5384
43,2.7422552706505088e-05,1.0,0.8739,3.4882
44,0.0001065232864985161,1.0,0.8744,3.3577
45,3.030555092182897e-05,1.0,0.8749,3.4872
46,0.0001295876269110556,1.0,0.8749,3.4644
47,2.782951812928766e-05,1.0,0.8749,3.5425
48,1.905789540636133e-05,1.0,0.8739,3.6175
49,2.352042220733695e-05,1.0,0.8749,3.5079
50,2.5526639014365778e-05,1.0,0.8749,3.5111
