epoch,train_loss,train_acc,val_acc,val_loss
1,0.19324540138572915,0.9191321499013807,0.9899,0.0293
2,0.011264894093880437,0.997323189630882,0.9966,0.0125
3,0.004553723148378355,0.9987320371935756,0.9987,0.0061
4,0.011466266790750784,0.9964778810932657,0.978,0.1384
5,0.018146682091550122,0.9947872640180333,0.9962,0.0129
6,0.0012092767690806857,0.9997182304874612,0.9987,0.0039
7,0.0002914482706727168,1.0,0.9983,0.0059
8,0.00017963676642939524,1.0,0.9987,0.0045
9,0.00014789096539999258,1.0,0.9987,0.0058
10,0.00010489731241627637,1.0,0.9987,0.0047
11,0.0001872653996707831,1.0,0.9987,0.005
12,0.00021645651172254814,1.0,0.9975,0.007
13,0.018274618713068416,0.9963369963369964,0.9966,0.0118
14,0.004874865953705152,0.998450267681037,0.9924,0.022
15,0.0019864111165307455,0.9995773457311918,0.9987,0.0046
16,0.0016304846406759073,0.9994364609749226,0.9983,0.0092
17,0.0002190526306491485,1.0,0.9987,0.002
18,0.00015723051916228815,1.0,0.9992,0.0025
19,7.801397053439731e-05,1.0,0.9992,0.0018
20,3.195304132954658e-05,1.0,0.9992,0.0009
21,2.6191596592289307e-05,1.0,0.9996,0.0008
22,2.4211300385411304e-05,1.0,0.9996,0.0007
23,2.761376617137144e-05,1.0,0.9996,0.0009
24,2.3713195860330804e-05,1.0,0.9996,0.001
25,2.630759746578623e-05,1.0,0.9996,0.0008
26,1.3608283115200511e-05,1.0,0.9996,0.0009
27,9.55106811333762e-06,1.0,0.9996,0.0009
28,2.303710677610035e-05,1.0,0.9996,0.0009
29,1.1199507228097236e-05,1.0,0.9996,0.0009
30,1.918790338861006e-05,1.0,0.9996,0.0012
31,2.7409072503065256e-05,1.0,0.9996,0.0019
32,7.927606690478522e-06,1.0,0.9996,0.0015
33,9.331327708850942e-06,1.0,0.9996,0.001
34,1.1654110389861706e-05,1.0,0.9996,0.0008
35,0.00010206101458498864,1.0,0.9992,0.0053
36,0.00013827206076676553,1.0,0.9987,0.0051
37,1.8116159326210632e-05,1.0,0.9992,0.0039
38,9.948088916397808e-06,1.0,0.9992,0.0036
39,5.324477000913973e-05,1.0,0.9996,0.0029
40,3.6345893883431526e-05,1.0,0.9996,0.0035
41,1.1768262509658237e-05,1.0,0.9996,0.0029
42,1.5204920292518433e-05,1.0,0.9996,0.003
43,8.045382141835266e-06,1.0,0.9996,0.0032
44,1.2401077682409806e-05,1.0,0.9996,0.0032
45,1.2350701012026678e-05,1.0,0.9996,0.0039
46,1.6469787865457575e-05,1.0,0.9996,0.003
47,1.0125589569717291e-05,1.0,0.9996,0.0033
48,5.956424353950953e-06,1.0,0.9996,0.0033
49,7.886974630210932e-06,1.0,0.9996,0.003
50,3.652998268521703e-06,1.0,0.9996,0.0031
