epoch,train_loss,train_acc,val_acc,val_loss
1,0.18044859901486265,0.925331079177233,0.9827,0.0441
2,0.00634806533186639,0.9983093829247676,0.9979,0.0063
3,0.0013452168597793061,1.0,0.9996,0.0019
4,0.0009929186645217546,1.0,0.9996,0.0052
5,0.006955095183088007,0.9983093829247676,0.9949,0.0143
6,0.007904187673805178,0.9980276134122288,1.0,0.0006
7,0.004584671680509276,0.998450267681037,0.5378,3.7421
8,0.012060661076652828,0.997323189630882,1.0,0.0003
9,0.0015579363329952206,0.9997182304874612,0.9992,0.0039
10,0.010680826145459663,0.997323189630882,0.9641,0.1334
11,0.0011419637655989082,0.9998591152437306,1.0,0.0
12,0.00030815201455050475,1.0,1.0,0.0
13,6.53126392969203e-05,1.0,1.0,0.0
14,0.00031230007122613654,1.0,1.0,0.0001
15,0.00012000282196742598,1.0,1.0,0.0
16,0.00013321446362342534,1.0,1.0,0.0001
17,0.0011616642195063547,0.9997182304874612,1.0,0.0
18,0.00020519663364267348,1.0,1.0,0.0
19,4.7540522305179144e-05,1.0,1.0,0.0
20,8.002825880982875e-05,1.0,1.0,0.0
21,0.00010258103657217603,1.0,1.0,0.0
22,5.05580075115128e-05,1.0,0.9992,0.0054
23,5.776874863548785e-05,1.0,0.9996,0.0008
24,8.015209549803476e-05,1.0,1.0,0.0002
25,1.8412871411992897e-05,1.0,0.9996,0.0005
26,6.692649512957443e-05,1.0,0.9996,0.0003
27,2.732096637084289e-05,1.0,1.0,0.0
28,1.2449550449316059e-05,1.0,1.0,0.0
29,4.3912219738047124e-05,1.0,1.0,0.0
30,2.053061725039075e-05,1.0,1.0,0.0
31,1.3520005071918198e-05,1.0,1.0,0.0
32,1.2201172658462225e-05,1.0,1.0,0.0
33,1.2481213448235174e-05,1.0,1.0,0.0
34,3.183744946403733e-05,1.0,1.0,0.0
35,8.695804876193749e-06,1.0,1.0,0.0
36,2.5139466366399303e-05,1.0,1.0,0.0
37,3.493128287020063e-05,1.0,1.0,0.0
38,1.0489024162422733e-05,1.0,1.0,0.0
39,4.367678488950194e-06,1.0,1.0,0.0
40,1.743112658513923e-05,1.0,1.0,0.0
41,7.569168691470717e-06,1.0,1.0,0.0
42,8.198107775637222e-06,1.0,1.0,0.0
43,0.044684736222042575,0.9902789518174133,0.804,2.128
44,0.006597366865029114,0.99774584389969,0.9992,0.0039
45,0.022660087629266776,0.995069033530572,0.9763,0.1294
46,0.009472215842705842,0.9970414201183432,0.9852,0.0941
47,0.02520075267345154,0.996196111580727,0.9996,0.0008
48,0.005307116448806444,0.9985911524373062,0.9996,0.0005
49,0.0007653557537440672,0.9998591152437306,1.0,0.0
50,0.00019289243331910036,1.0,1.0,0.0
