epoch,train_loss,train_acc,val_acc,val_loss
1,0.2202352409821985,0.9101107226107226,0.9979,0.0103
2,0.013781957141620851,0.9963578088578089,0.9435,0.2144
3,0.0016300113208750414,0.9998543123543123,0.9942,0.0232
4,0.004649187846322021,0.9986888111888111,0.8876,0.498
5,0.007579688001860971,0.9975233100233101,0.8865,0.4269
6,0.015342224375203703,0.9963578088578089,1.0,0.0023
7,0.001849543488627063,0.9995629370629371,0.9984,0.0049
8,0.0003814872246723929,1.0,0.9916,0.0543
9,0.0007070560194392518,1.0,0.9989,0.0013
10,0.0002433967850271977,1.0,0.9989,0.0018
11,0.00012491552838042111,1.0,0.9995,0.0016
12,0.00010471827353219613,1.0,1.0,0.0001
13,0.0021816463740663965,0.9995629370629371,0.933,0.6491
14,0.005720216116126049,0.9988344988344988,1.0,0.0002
15,0.0011246720253572542,0.9995629370629371,1.0,0.0002
16,0.00014150747617852584,1.0,1.0,0.0001
17,9.445544606580268e-05,1.0,0.9995,0.0006
18,5.625823909391151e-05,1.0,1.0,0.0001
19,0.0018059939028248525,0.9992715617715617,0.9272,0.3176
20,0.011482027085907193,0.9966491841491841,0.9989,0.0018
21,0.013868003696396443,0.997086247086247,0.981,0.1514
22,0.004251755872272017,0.9988344988344988,0.9995,0.0021
23,0.0021219325825829944,0.9997086247086248,1.0,0.0
24,7.230966784230995e-05,1.0,0.9995,0.0014
25,0.004411666955111117,0.9985431235431236,0.8522,0.8113
26,0.004720624916928017,0.9994172494172494,1.0,0.0
27,0.0010685361813792715,0.9995629370629371,0.9979,0.0079
28,0.005190550371073593,0.9994172494172494,0.9383,0.2487
29,0.0023604005365534106,0.9994172494172494,0.9921,0.028
30,0.0003663996784375539,1.0,0.9958,0.0203
31,0.00011751946817162683,1.0,0.9979,0.011
32,4.692732623336358e-05,1.0,0.9953,0.0225
33,9.036041163173675e-05,1.0,0.9974,0.0157
34,3.0690344331541666e-05,1.0,0.9974,0.0186
35,4.753127568365271e-05,1.0,0.9937,0.0355
36,0.009298120367962957,0.9975233100233101,0.9974,0.0087
37,0.0019246332098040964,0.9997086247086248,0.9984,0.0069
38,0.00015577708857898232,1.0,0.9963,0.0137
39,9.521188702621704e-05,1.0,0.9984,0.0053
40,5.0221571331293845e-05,1.0,0.9984,0.005
41,4.1778015731543454e-05,1.0,0.9984,0.0032
42,3.255582478568655e-05,1.0,0.9984,0.0045
43,3.414291930730616e-05,1.0,0.9984,0.004
44,4.6787464179763736e-05,1.0,0.9984,0.0041
45,3.6688072672543146e-05,1.0,0.9984,0.0027
46,0.0010517596196194547,0.9995629370629371,1.0,0.0
47,8.198229822550813e-05,1.0,1.0,0.0
48,5.8596096466231385e-05,1.0,1.0,0.0
49,4.045261933704895e-05,1.0,1.0,0.0
50,3.443033639418985e-05,1.0,1.0,0.0
