epoch,train_loss,train_acc,val_acc,val_loss
1,0.24865292259632474,0.8918524996356216,0.4869,4.5618
2,0.025645043574388425,0.9915464218044017,0.445,8.6189
3,0.011265018982360743,0.9962104649468008,0.4996,8.8093
4,0.007031581791648808,0.9982509838216004,0.4996,8.5292
5,0.0072294340991276495,0.9975222270806005,0.5004,10.5943
6,0.003114886027707525,0.9988339892144003,0.4949,8.7209
7,0.001910592762990423,0.9991254919108001,0.486,10.1235
8,0.0005318314919093716,0.9998542486518001,0.4695,10.6235
9,0.00017103623452353152,1.0,0.4848,10.7973
10,0.00016928547512300146,1.0,0.4958,11.0423
11,0.00012164138876305094,1.0,0.4979,10.8783
12,0.0010391455873778,0.9995627459554001,0.4454,11.7051
13,0.013293238214757785,0.9962104649468008,0.4996,13.0722
14,0.004559010102467484,0.9985424865180003,0.5004,13.1815
15,0.0007940021873256267,0.9998542486518001,0.4788,15.6898
16,0.0003382015443581291,1.0,0.4983,15.4088
17,0.0005287289248946875,0.9998542486518001,0.4712,16.4961
18,0.0012220147079579106,0.9994169946072001,0.4996,13.5114
19,0.0008993303207047667,0.9995627459554001,0.4953,12.2752
20,0.004470532012788208,0.9985424865180003,0.5017,12.6318
21,0.0020740234293517117,0.9994169946072001,0.5008,10.1278
22,0.00019415409798045162,1.0,0.4992,10.7609
23,0.001289288507862755,0.9997084973036,0.503,11.2752
24,0.009166016782885896,0.9973764757324005,0.4932,12.571
25,0.0004940000860520989,1.0,0.4924,15.6913
26,7.455677987045379e-05,1.0,0.4953,16.0436
27,6.935729997139699e-05,1.0,0.4953,15.4823
28,6.993961797414216e-05,1.0,0.4975,15.4695
29,3.192425723597022e-05,1.0,0.4975,15.2513
30,3.7523741714362204e-05,1.0,0.4958,16.3871
31,0.006470582104796014,0.9982509838216004,0.5,17.0906
32,0.005437786987638722,0.9982509838216004,0.5051,13.3823
33,0.004411477510728192,0.9983967351698003,0.5178,12.3147
34,0.0005953855947069438,0.9997084973036,0.5207,11.4828
35,0.0006902211143780644,0.9995627459554001,0.5157,12.8607
36,0.00021873131690400372,0.9998542486518001,0.514,13.569
37,6.255962848176909e-05,1.0,0.5182,12.9956
38,1.907387549813738e-05,1.0,0.5182,12.8712
39,2.5025483580330258e-05,1.0,0.5173,13.1595
40,1.9381068234739283e-05,1.0,0.5186,13.0166
41,0.0018116092141149721,0.9995627459554001,0.5013,13.8948
42,0.005440800933791173,0.9983967351698003,0.5085,16.6698
43,0.00131425033953668,0.9995627459554001,0.4928,25.7866
44,0.00011885433376178806,1.0,0.5004,25.0438
45,3.089272992997702e-05,1.0,0.5008,25.3049
46,5.42384731622728e-05,1.0,0.5008,25.9665
47,2.8617136134455658e-05,1.0,0.5008,25.6819
48,2.9180629353361464e-05,1.0,0.5004,25.4463
49,1.5662835223448092e-05,1.0,0.5008,25.3997
50,2.617665741029884e-05,1.0,0.5008,25.3168
