epoch,train_loss,train_acc,val_acc,val_loss
1,0.192611014209483,0.9212454212454212,0.9966,0.0125
2,0.00912008595790123,0.9971823048746126,0.9987,0.0055
3,0.005955767910510945,0.9983093829247676,0.9987,0.0051
4,0.013017042665449742,0.996196111580727,0.9877,0.0389
5,0.009523118405895337,0.9969005353620738,0.9979,0.006
6,0.001330774459525957,0.9998591152437306,0.9992,0.0046
7,0.00022181221957936283,1.0,0.9992,0.0035
8,9.895430354560077e-05,1.0,0.9992,0.0036
9,7.876485128545755e-05,1.0,0.9992,0.0036
10,5.7536016999583544e-05,1.0,0.9992,0.004
11,4.899184685233255e-05,1.0,0.9987,0.0046
12,4.732584072145253e-05,1.0,0.9992,0.004
13,2.7285007625258908e-05,1.0,0.9992,0.0041
14,3.1085597239600045e-05,1.0,0.9992,0.0041
15,2.2798287508331857e-05,1.0,0.9992,0.0041
16,3.7021114815119485e-05,1.0,0.9992,0.0042
17,1.495504113493046e-05,1.0,0.9992,0.0044
18,2.8684985910523765e-05,1.0,0.9992,0.0041
19,1.842063812105733e-05,1.0,0.9992,0.0042
20,1.9328666253398004e-05,1.0,0.9992,0.004
21,1.7387576860839093e-05,1.0,0.9992,0.0041
22,3.587943854702619e-05,1.0,0.9992,0.0042
23,1.178222306782454e-05,1.0,0.9992,0.0038
24,2.0722409635158506e-05,1.0,0.9992,0.0034
25,9.520789198043712e-06,1.0,0.9992,0.0034
26,1.3504202384736335e-05,1.0,0.9992,0.0039
27,2.2367973197649327e-05,1.0,0.9992,0.0037
28,1.6801388067446742e-05,1.0,0.9992,0.0038
29,6.714128287415981e-06,1.0,0.9992,0.0044
30,2.116267946882541e-05,1.0,0.9996,0.0027
31,0.011817452511185184,0.997323189630882,0.744,1.4932
32,0.04778987626647737,0.9847844463229078,0.9975,0.0094
33,0.012232648642252418,0.9969005353620738,0.9983,0.0032
34,0.003480246941542353,0.9987320371935756,0.9987,0.005
35,0.0014730711314229808,0.9997182304874612,0.9996,0.0034
36,0.002621859992286752,0.9991546914623838,0.9992,0.0013
37,0.0004030188236783935,0.9998591152437306,0.9996,0.001
38,8.993420471567107e-05,1.0,1.0,0.0003
39,9.891747083967534e-05,1.0,1.0,0.0004
40,9.882799030847922e-05,1.0,0.9996,0.0005
41,7.594969942650455e-05,1.0,0.9996,0.0005
42,4.165924463254934e-05,1.0,0.9996,0.0008
43,3.609444133934661e-05,1.0,0.9996,0.0009
44,4.835731110620446e-05,1.0,0.9996,0.0008
45,2.360436627492421e-05,1.0,0.9996,0.0007
46,2.722301797939162e-05,1.0,0.9996,0.0009
47,1.30846007469728e-05,1.0,0.9996,0.001
48,1.533684036378663e-05,1.0,0.9996,0.0011
49,3.070394916022959e-05,1.0,0.9996,0.0008
50,1.7320331430980574e-05,1.0,0.9996,0.0009
