epoch,train_loss,train_acc,val_acc,val_loss
1,0.1736654087110803,0.930829420970266,0.9615,0.1028
2,0.009355450001674965,0.9967136150234742,0.873,0.3249
3,0.0014407427029233554,1.0,0.9953,0.0182
4,0.008590118231321794,0.9979655712050078,0.5861,3.3957
5,0.007566098741464119,0.9974960876369328,0.9496,0.1353
6,0.005177804834685975,0.9982785602503912,0.9831,0.0466
7,0.0007748954699131338,0.9998435054773083,0.9932,0.0196
8,0.0005598825807916365,0.9998435054773083,0.9996,0.002
9,0.0005759652105709523,0.9998435054773083,0.8163,1.3928
10,0.0019309035795325405,0.9993740219092332,0.9932,0.0234
11,0.009124097737180526,0.9982785602503912,0.9657,0.0993
12,0.012235210933584095,0.995774647887324,0.7812,1.0889
13,0.005572850021075658,0.9989045383411581,0.9975,0.0071
14,0.00035679228566947693,1.0,0.9996,0.0021
15,0.00017667009753910827,1.0,0.9992,0.0024
16,0.00041798377693455003,0.9998435054773083,0.997,0.0082
17,8.776948352946269e-05,1.0,0.9962,0.0109
18,8.14087085712975e-05,1.0,0.997,0.0098
19,7.675181436204636e-05,1.0,0.9975,0.0088
20,6.169866194188006e-05,1.0,0.9979,0.0082
21,6.151377356744914e-05,1.0,0.9983,0.0067
22,5.9228180905389386e-05,1.0,0.9941,0.0158
23,4.225498098225194e-05,1.0,0.9996,0.0016
24,4.685593726756e-05,1.0,0.9992,0.002
25,6.22069518039395e-05,1.0,0.9983,0.0045
26,3.040973969752524e-05,1.0,0.9992,0.0027
27,0.00012753633397176982,1.0,1.0,0.0005
28,0.0008645875111764218,0.9995305164319249,0.8785,0.4663
29,0.0014090426731125942,0.9995305164319249,0.97,0.0899
30,0.0002254298236612681,1.0,0.9882,0.0305
31,6.706061063761384e-05,1.0,0.9975,0.0079
32,4.312251535515008e-05,1.0,0.9992,0.0032
33,0.009438981735197294,0.9971830985915493,0.8438,0.6024
34,0.028017893554722957,0.9929577464788732,0.8697,0.8132
35,0.01634580838189392,0.9960876369327074,0.8616,1.4913
36,0.00350227835645545,0.9989045383411581,0.9949,0.0203
37,0.0006524493704736342,0.9996870109546165,0.9962,0.0118
38,0.00041648697505349984,1.0,0.9996,0.0011
39,0.00011293816260121004,1.0,0.9987,0.0051
40,0.00012463403114745578,1.0,0.9987,0.0038
41,0.00010922065536728047,1.0,0.9996,0.0013
42,8.068602992779672e-05,1.0,0.9996,0.0018
43,0.00015876199806292012,1.0,0.9992,0.0016
44,6.105167342475782e-05,1.0,0.9996,0.0011
45,1.6306105350005954e-05,1.0,0.9996,0.0015
46,2.601632263406106e-05,1.0,0.9996,0.001
47,7.929021950217362e-05,1.0,0.9992,0.0014
48,2.0591384350439503e-05,1.0,0.9992,0.0015
49,0.0001138766383534341,1.0,0.9987,0.0025
50,8.90531577495833e-06,1.0,0.9996,0.0006
