epoch,train_loss,train_acc,val_acc,val_loss
1,0.20130285293185002,0.919284406254402,0.9954,0.015
2,0.01979042585676263,0.9950697281307226,0.9653,0.1148
3,0.011288900882349935,0.9971827017889844,0.9992,0.0035
4,0.004718599417769345,0.9984504859839414,0.9996,0.0016
5,0.0026771058123628293,0.9991548105366953,0.9983,0.0052
6,0.0016723530610572273,0.9992956754472461,0.9975,0.0107
7,0.0006202677496516932,0.9998591350894492,0.9996,0.002
8,0.00016855091423104162,1.0,1.0,0.0001
9,8.158064466243006e-05,1.0,1.0,0.0002
10,6.402678128241477e-05,1.0,1.0,0.0001
11,9.816751357936782e-05,1.0,1.0,0.0001
12,3.413520592721186e-05,1.0,1.0,0.0002
13,4.630174688498792e-05,1.0,1.0,0.0001
14,3.2634262952288585e-05,1.0,1.0,0.0001
15,2.4135501074041612e-05,1.0,1.0,0.0002
16,5.644582690455434e-05,1.0,1.0,0.0002
17,1.9346956490963467e-05,1.0,1.0,0.0002
18,1.7223215052571004e-05,1.0,1.0,0.0002
19,1.895195310566184e-05,1.0,1.0,0.0001
20,1.1524875130172173e-05,1.0,1.0,0.0001
21,7.330891914496553e-06,1.0,1.0,0.0001
22,1.0008258400790235e-05,1.0,1.0,0.0001
23,8.27448604170439e-06,1.0,1.0,0.0001
24,5.594031497357525e-06,1.0,1.0,0.0001
25,1.4085557519352814e-05,1.0,1.0,0.0002
26,2.199416127280716e-05,1.0,1.0,0.0001
27,9.433805392985879e-06,1.0,1.0,0.0
28,1.1119430572673684e-05,1.0,1.0,0.0
29,0.06721204697088712,0.9835188054655585,0.981,0.0666
30,0.017524668686645525,0.994224538667418,0.9751,0.084
31,0.010666218877453473,0.9973235666995351,0.9996,0.0009
32,0.0008878664114630706,0.9997182701788985,0.9954,0.0181
33,0.0011098869997573902,0.9997182701788985,0.9996,0.0006
34,0.0004965160651838139,0.9998591350894492,1.0,0.0004
35,0.0001517049232965055,1.0,1.0,0.0003
36,9.696962264680866e-05,1.0,1.0,0.0001
37,0.00012787756435204907,1.0,1.0,0.0
38,6.912924320251842e-05,1.0,1.0,0.0
39,3.498141714975751e-05,1.0,1.0,0.0
40,2.99852834117231e-05,1.0,1.0,0.0
41,2.4972993535295916e-05,1.0,1.0,0.0
42,3.6226317566589624e-05,1.0,1.0,0.0
43,6.350820117950924e-05,1.0,1.0,0.0001
44,2.1344646887814417e-05,1.0,1.0,0.0001
45,1.3373695191465045e-05,1.0,1.0,0.0001
46,3.927041586267319e-05,1.0,1.0,0.0001
47,4.262617007910021e-05,1.0,1.0,0.0001
48,3.864326979138368e-05,1.0,1.0,0.0
49,1.5299329745656473e-05,1.0,1.0,0.0
50,1.9332659520942928e-05,1.0,1.0,0.0
