epoch,train_loss,train_acc,val_acc,val_loss
1,0.21591849815285175,0.9092702169625246,0.9932,0.0211
2,0.013748983609959563,0.9974640743871513,0.9945,0.0253
3,0.008932634485051274,0.99774584389969,0.9983,0.0054
4,0.0034646582992191232,0.998872921949845,0.9949,0.019
5,0.011132367721410553,0.9957734573119188,0.9911,0.0311
6,0.005250679418309094,0.998450267681037,1.0,0.0004
7,0.00098131683692609,0.9997182304874612,0.9992,0.0014
8,0.00019321396845888296,1.0,0.9992,0.0014
9,0.000111050457710628,1.0,0.9996,0.0008
10,6.970450845049737e-05,1.0,0.9996,0.0011
11,8.756705550534764e-05,1.0,0.9992,0.0016
12,7.168828241769686e-05,1.0,0.9996,0.0009
13,4.0307586474026805e-05,1.0,0.9996,0.0006
14,3.733888764135895e-05,1.0,0.9992,0.0016
15,2.5872563623469157e-05,1.0,0.9992,0.0016
16,3.3021160356204404e-05,1.0,0.9996,0.0008
17,0.0001457853966012595,1.0,0.9983,0.0068
18,7.163927512894684e-05,1.0,0.9987,0.0022
19,3.312648847659081e-05,1.0,0.9992,0.0011
20,2.5486088308071938e-05,1.0,1.0,0.0001
21,2.2317955890559398e-05,1.0,1.0,0.0004
22,2.7489889115400693e-05,1.0,1.0,0.0004
23,2.476850330178856e-05,1.0,0.9996,0.0007
24,1.5366373257386352e-05,1.0,0.9996,0.0006
25,1.3563295887274833e-05,1.0,0.9992,0.0006
26,2.4915833723662192e-05,1.0,0.9992,0.0009
27,2.317255152194586e-05,1.0,1.0,0.0005
28,1.7494006665016e-05,1.0,0.9996,0.0007
29,3.9301461701381197e-05,1.0,1.0,0.0002
30,7.035691921073052e-05,1.0,1.0,0.0002
31,3.695234974073291e-05,1.0,0.9996,0.0006
32,1.715439870788309e-05,1.0,0.9996,0.0005
33,3.057751264584938e-05,1.0,0.9996,0.0006
34,1.6495963823290642e-05,1.0,0.9996,0.0003
35,1.3348958233879223e-05,1.0,0.9996,0.0004
36,8.880489585493934e-06,1.0,0.9996,0.0005
37,7.341206049624396e-06,1.0,0.9996,0.0009
38,7.007733289900296e-06,1.0,0.9996,0.0007
39,9.697141048398663e-06,1.0,1.0,0.0001
40,5.064232385276566e-05,1.0,1.0,0.0002
41,6.778980811535817e-06,1.0,1.0,0.0003
42,2.861557924464469e-05,1.0,0.9996,0.0006
43,3.624972599827712e-06,1.0,0.9996,0.0009
44,1.0840467052365491e-05,1.0,1.0,0.0003
45,4.12780868748679e-06,1.0,0.9996,0.0003
46,4.86173713069788e-06,1.0,1.0,0.0002
47,1.8415852410997973e-05,1.0,1.0,0.0001
48,8.256435561053752e-06,1.0,1.0,0.0002
49,1.215272904966717e-05,1.0,1.0,0.0002
50,2.897544635777242e-06,1.0,0.9996,0.0004
