epoch,train_loss,train_acc,val_acc,val_loss
1,0.2564384639620042,0.8854606931530008,0.3443,5.304
2,0.02588707313548262,0.9918286841363765,0.3752,5.3776
3,0.016049930678350418,0.9932375316990701,0.4237,6.5272
4,0.007966890548539964,0.9970414201183432,0.3587,6.1621
5,0.0107258616146393,0.9954916877993801,0.4094,7.9457
6,0.007436704618079913,0.998450267681037,0.4613,7.325
7,0.0011353402011344857,0.9995773457311918,0.3291,7.2439
8,0.0008007310133663484,0.9998591152437306,0.3709,8.0636
9,0.00023697671773581706,1.0,0.3359,8.2776
10,8.509192991954849e-05,1.0,0.3321,8.3408
11,0.0048827645897974985,0.9980276134122288,0.2886,12.6958
12,0.011044664736301816,0.996196111580727,0.4339,7.3321
13,0.0018095214089597046,0.9991546914623838,0.3883,9.3674
14,0.005584576663005626,0.9980276134122288,0.4356,6.0045
15,0.003190699077656644,0.9990138067061144,0.3997,7.3342
16,0.0031072460130044956,0.9987320371935756,0.3342,9.2668
17,0.005194916363657135,0.9985911524373062,0.3194,12.4217
18,0.0010039674552625142,0.9995773457311918,0.2877,14.8176
19,0.0073920608421136295,0.9981684981684982,0.2881,13.2002
20,0.010165885339502091,0.9974640743871513,0.308,14.676
21,0.017694393876821857,0.9949281487743026,0.3114,10.6687
22,0.0011643912964509015,0.9995773457311918,0.3063,12.0705
23,0.0002339469127287494,1.0,0.3059,12.7773
24,0.00020956014840928884,1.0,0.3063,13.0333
25,5.941930166752538e-05,1.0,0.3059,13.306
26,7.716500433277688e-05,1.0,0.3084,13.0353
27,0.0001395721060737553,1.0,0.3046,16.0898
28,6.633014911444045e-05,1.0,0.3646,13.0947
29,2.8620459630949848e-05,1.0,0.3642,13.2127
30,4.581254109668414e-05,1.0,0.3646,13.531
31,1.9460979882278986e-05,1.0,0.3595,13.6359
32,1.783160730612611e-05,1.0,0.3536,13.8613
33,1.690988092741566e-05,1.0,0.3511,13.8864
34,1.1904777135521518e-05,1.0,0.3507,14.076
35,1.2318975597640196e-05,1.0,0.357,13.879
36,1.876470655371945e-05,1.0,0.3574,13.86
37,1.1584694668661035e-05,1.0,0.3566,14.0281
38,3.4937659776805416e-05,1.0,0.3709,13.5948
39,3.0733336122069724e-05,1.0,0.373,13.6112
40,3.447913222342034e-05,1.0,0.368,13.8124
41,1.7235280682045745e-05,1.0,0.3701,13.7957
42,2.5764254833093595e-05,1.0,0.3794,13.3867
43,1.118770891435758e-05,1.0,0.3802,13.397
44,6.550621868232549e-06,1.0,0.3794,13.5033
45,6.5313473321324385e-06,1.0,0.3794,13.626
46,1.7735376638608816e-05,1.0,0.3802,13.5393
47,0.00013325738850372324,1.0,0.3874,16.5968
48,3.7198317161864824e-05,1.0,0.3735,13.6416
49,1.0728257504722502e-05,1.0,0.3705,13.7652
50,6.906823682315137e-06,1.0,0.3659,13.8943
