epoch,train_loss,train_acc,val_acc,val_loss
1,0.20001560424531756,0.9230046948356807,0.8709,0.4319
2,0.008706387487044834,0.9974960876369328,0.9882,0.0404
3,0.00952921928152885,0.9978090766823161,0.9814,0.0683
4,0.0007783449122846908,1.0,0.9831,0.0657
5,0.0002990188701344284,1.0,0.9848,0.0636
6,0.0001520443060019065,1.0,0.981,0.0817
7,0.00010608428768625142,1.0,0.9822,0.0773
8,0.00014168252191822963,1.0,0.9826,0.0873
9,0.0001079173860996089,1.0,0.9831,0.0811
10,6.534191231875125e-05,1.0,0.9797,0.0956
11,5.192428351205854e-05,1.0,0.981,0.0903
12,9.283535177409063e-05,1.0,0.9831,0.0785
13,5.068789282226126e-05,1.0,0.9776,0.1233
14,4.745907851923253e-05,1.0,0.9797,0.1028
15,4.8546366518953994e-05,1.0,0.9797,0.0974
16,2.042162970912403e-05,1.0,0.9805,0.0964
17,2.407760619231775e-05,1.0,0.9822,0.0912
18,2.308025870749613e-05,1.0,0.9814,0.0975
19,7.880855273256437e-05,1.0,0.9797,0.1104
20,0.07490245026450842,0.9794992175273866,0.9716,0.0845
21,0.010768822200103709,0.9970266040688576,0.9869,0.0436
22,0.0008477197656865598,0.9998435054773083,0.9839,0.0685
23,0.002019881887367055,0.9993740219092332,0.9632,0.1839
24,0.0006678570203660916,0.9996870109546165,0.9843,0.0773
25,0.00015722426247173784,1.0,0.9839,0.0803
26,7.523301988749011e-05,1.0,0.9843,0.0729
27,0.00011265969965699386,1.0,0.9835,0.0802
28,0.00019948723636158044,0.9998435054773083,0.9623,0.1471
29,0.00010739630749394251,1.0,0.9797,0.0819
30,3.8777626537118856e-05,1.0,0.9797,0.0851
31,4.736439189177239e-05,1.0,0.981,0.0833
32,4.094241089511052e-05,1.0,0.9818,0.0826
33,6.683168472514347e-05,1.0,0.9742,0.1028
34,3.421989054602161e-05,1.0,0.978,0.0895
35,3.0174575946363172e-05,1.0,0.9805,0.084
36,2.0458306764186078e-05,1.0,0.9805,0.0833
37,1.4960115157077886e-05,1.0,0.9805,0.0837
38,2.6881803740349292e-05,1.0,0.981,0.0786
39,1.639937595189505e-05,1.0,0.9835,0.0761
40,4.055037098226767e-05,1.0,0.9822,0.0899
41,2.5245854064404153e-05,1.0,0.9831,0.0834
42,1.4459278129995109e-05,1.0,0.9843,0.0809
43,2.099814581681489e-05,1.0,0.9848,0.0823
44,3.105172298480493e-05,1.0,0.9843,0.0796
45,1.1944075975404185e-05,1.0,0.9848,0.0826
46,8.525651389116288e-06,1.0,0.9843,0.083
47,1.1265887002532074e-05,1.0,0.9843,0.0806
48,1.1221852859014344e-05,1.0,0.9839,0.0783
49,6.166736318419952e-05,1.0,0.9818,0.0973
50,2.4153795574604263e-05,1.0,0.986,0.0708
