epoch,train_loss,train_acc,val_acc,val_loss
1,0.21606834620923837,0.9040574809805579,0.3435,4.243
2,0.03506286372817689,0.9881656804733728,0.3278,6.9402
3,0.02653908302572394,0.9901380670611439,0.2877,9.455
4,0.008157886547920426,0.99774584389969,0.3452,7.4265
5,0.010158720276420572,0.9963369963369964,0.3363,6.0928
6,0.007687830340214836,0.9976049591434207,0.3798,8.3175
7,0.006638770915748648,0.99774584389969,0.3878,6.606
8,0.002067054560182382,0.9995773457311918,0.2991,9.5629
9,0.0015909368820034731,0.9994364609749226,0.3857,9.5574
10,0.003962104530276994,0.9987320371935756,0.395,10.1548
11,0.003846184866374362,0.9987320371935756,0.3126,11.4373
12,0.0018210642622803724,0.9991546914623838,0.3857,10.4658
13,0.0029935447619819215,0.9991546914623838,0.3249,11.9963
14,0.008334726701910712,0.99774584389969,0.3194,12.3024
15,0.003495290604553577,0.998872921949845,0.3646,15.506
16,0.0008420456513419296,0.9997182304874612,0.4157,8.6718
17,0.0006292407335727939,0.9998591152437306,0.4326,8.6175
18,0.00019351612212539923,1.0,0.4364,8.8808
19,6.0526536124690096e-05,1.0,0.4326,9.3522
20,3.237041714483284e-05,1.0,0.4297,9.4746
21,3.370199896450872e-05,1.0,0.4263,9.7467
22,2.6473843921855187e-05,1.0,0.4267,9.6539
23,2.125249320674108e-05,1.0,0.4246,9.7164
24,2.7678860178411218e-05,1.0,0.4237,9.8043
25,2.4424290834149575e-05,1.0,0.4233,10.0044
26,1.6016312028974846e-05,1.0,0.4221,9.953
27,4.513717474879952e-05,1.0,0.4216,10.1552
28,3.3479232932958914e-05,1.0,0.4275,9.9327
29,2.3581675727921758e-05,1.0,0.4313,10.025
30,1.5860831815741928e-05,1.0,0.4297,10.1178
31,1.9600081576264378e-05,1.0,0.4267,10.1817
32,2.9296042459138987e-05,1.0,0.4259,10.2583
33,1.1438437533530248e-05,1.0,0.4237,10.4631
34,8.12453144411874e-06,1.0,0.4221,10.3083
35,1.2590620490077399e-05,1.0,0.4153,10.8357
36,7.61112153979217e-06,1.0,0.4191,10.6506
37,2.1190089436530446e-05,1.0,0.4254,10.7137
38,1.1152303804461219e-05,1.0,0.4199,10.8105
39,5.015437900841319e-06,1.0,0.4166,10.9018
40,7.489137676205913e-06,1.0,0.4191,10.9348
41,6.6406295191669795e-06,1.0,0.4199,11.1866
42,4.789141427309489e-06,1.0,0.4199,10.8397
43,8.44254285170111e-06,1.0,0.4161,11.1926
44,1.2781266031240756e-05,1.0,0.406,12.3601
45,8.353229329720988e-06,1.0,0.4039,12.4974
46,3.321569499524754e-06,1.0,0.4039,12.6821
47,3.701258279576635e-06,1.0,0.4026,12.6717
48,4.460932743780526e-06,1.0,0.4047,12.4752
49,9.502609632716931e-06,1.0,0.4052,12.6681
50,2.4324728349202017e-06,1.0,0.4043,12.6655
