epoch,train_loss,train_acc,val_acc,val_loss
1,0.1765785292233137,0.9246266553958862,0.997,0.0096
2,0.013826325875212313,0.9964778810932657,0.9349,0.1438
3,0.0016668019966513893,0.9998591152437306,1.0,0.0001
4,0.003484937156194091,0.998872921949845,0.8416,0.5586
5,0.012773075711247651,0.9959143420681882,0.9265,0.2531
6,0.00983701423377378,0.9971823048746126,1.0,0.0004
7,0.0011760533057040975,0.9998591152437306,1.0,0.0
8,0.00115689213904747,0.9995773457311918,1.0,0.0001
9,0.003102737382669962,0.9991546914623838,0.97,0.0812
10,0.0009672775956431142,0.9998591152437306,1.0,0.0
11,0.0002519125063661811,1.0,1.0,0.0
12,0.00011490813543762625,1.0,1.0,0.0
13,8.497236321779999e-05,1.0,1.0,0.0
14,5.230225674327304e-05,1.0,1.0,0.0
15,2.2308867772824373e-05,1.0,1.0,0.0
16,2.353713475267542e-05,1.0,1.0,0.0
17,3.753358727091593e-05,1.0,1.0,0.0
18,1.7248920981699373e-05,1.0,1.0,0.0
19,1.941510060234852e-05,1.0,1.0,0.0
20,2.15065027605198e-05,1.0,1.0,0.0
21,2.190708224154931e-05,1.0,1.0,0.0
22,1.4614823226402688e-05,1.0,1.0,0.0
23,3.3813515758298804e-05,1.0,1.0,0.0
24,3.289098705728271e-05,1.0,1.0,0.0
25,0.035528340576419626,0.9932375316990701,0.7169,1.099
26,0.05087234933537038,0.9877430262045647,0.9485,0.3263
27,0.014310976352739977,0.9967596506058044,0.9958,0.0172
28,0.0033764804318865693,0.9994364609749226,1.0,0.0001
29,0.00207496981557879,0.9995773457311918,0.9992,0.0032
30,0.0006997552326722682,0.9998591152437306,1.0,0.0001
31,0.002774471063042536,0.9994364609749226,1.0,0.0
32,0.018942045614997984,0.9959143420681882,1.0,0.0007
33,0.0014124066107317273,0.9994364609749226,1.0,0.0001
34,0.003255077697433988,0.9985911524373062,0.9975,0.0135
35,0.0004944112184461027,0.9998591152437306,1.0,0.0001
36,0.0002895704912446283,1.0,1.0,0.0
37,0.0002033335239325695,1.0,1.0,0.0
38,0.004224284958866049,0.9992955762186532,0.9307,0.4681
39,0.0026916056525530456,0.9991546914623838,1.0,0.0
40,0.00023364465582651205,1.0,1.0,0.0
41,0.00010450973073247979,1.0,1.0,0.0
42,0.00012409835052209887,1.0,1.0,0.0
43,0.00026285549013852264,0.9998591152437306,1.0,0.0008
44,0.000486584981203548,0.9997182304874612,1.0,0.0
45,0.0012993616067526427,0.9995773457311918,1.0,0.0
46,0.00014456730552216338,1.0,1.0,0.0
47,0.0001795031481234934,0.9998591152437306,1.0,0.0
48,0.00028024616354753527,0.9998591152437306,1.0,0.0
49,0.024119803027990418,0.9930966469428008,0.9949,0.0103
50,0.00047864086828019396,0.9998591152437306,1.0,0.0003
